name	author	enable	local	remote_repository	remote_commit	remote_path
neo23x0-crime-atm-javadipcash	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_atm_javadipcash.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_atm_javadipcash.yar
neo23x0-crime-atm-loup	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_atm_loup.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_atm_loup.yar
neo23x0-crime-atm-xfsadm	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_atm_xfsadm.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_atm_xfsadm.yar
neo23x0-crime-atm-xfscashncr	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_atm_xfscashncr.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_atm_xfscashncr.yar
neo23x0-crime-bad-patch	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_bad_patch.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_bad_patch.yar
neo23x0-crime-badrabbit	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_badrabbit.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_badrabbit.yar
neo23x0-crime-bazarbackdoor	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_bazarbackdoor.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_bazarbackdoor.yar
neo23x0-crime-bernhard-pos	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_bernhard_pos.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_bernhard_pos.yar
neo23x0-crime-bluenoroff-pos	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_bluenoroff_pos.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_bluenoroff_pos.yar
neo23x0-crime-buzus-softpulse	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_buzus_softpulse.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_buzus_softpulse.yar
neo23x0-crime-cmstar	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_cmstar.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_cmstar.yar
neo23x0-crime-cn-campaign-njrat	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_cn_campaign_njrat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_cn_campaign_njrat.yar
neo23x0-crime-cn-group-btc	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_cn_group_btc.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_cn_group_btc.yar
neo23x0-crime-cobalt-gang-pdf	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_cobalt_gang_pdf.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_cobalt_gang_pdf.yar
neo23x0-crime-cobaltgang	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_cobaltgang.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_cobaltgang.yar
neo23x0-crime-corkow-dll	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_corkow_dll.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_corkow_dll.yar
neo23x0-crime-covid-ransom	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_covid_ransom.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_covid_ransom.yar
neo23x0-crime-credstealer-generic	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_credstealer_generic.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_credstealer_generic.yar
neo23x0-crime-crypto-miner	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_crypto_miner.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_crypto_miner.yar
neo23x0-crime-cryptowall-svg	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_cryptowall_svg.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_cryptowall_svg.yar
neo23x0-crime-dearcry-ransom	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_dearcry_ransom.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_dearcry_ransom.yar
neo23x0-crime-dexter-trojan	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_dexter_trojan.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_dexter_trojan.yar
neo23x0-crime-dridex-xml	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_dridex_xml.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_dridex_xml.yar
neo23x0-crime-emotet	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_emotet.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_emotet.yar
neo23x0-crime-enfal	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_enfal.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_enfal.yar
neo23x0-crime-envrial	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_envrial.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_envrial.yar
neo23x0-crime-eternalrocks	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_eternalrocks.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_eternalrocks.yar
neo23x0-crime-evilcorp-dridex-banker	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_evilcorp_dridex_banker.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_evilcorp_dridex_banker.yar
neo23x0-crime-fareit	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_fareit.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_fareit.yar
neo23x0-crime-fireball	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_fireball.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_fireball.yar
neo23x0-crime-floxif-flystudio	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_floxif_flystudio.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_floxif_flystudio.yar
neo23x0-crime-gamaredon	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_gamaredon.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_gamaredon.yar
neo23x0-crime-goldeneye	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_goldeneye.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_goldeneye.yar
neo23x0-crime-gozi-crypter	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_gozi_crypter.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_gozi_crypter.yar
neo23x0-crime-guloader	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_guloader.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_guloader.yar
neo23x0-crime-h2miner-kinsing	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_h2miner_kinsing.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_h2miner_kinsing.yar
neo23x0-crime-hermes-ransom	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_hermes_ransom.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_hermes_ransom.yar
neo23x0-crime-icedid	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_icedid.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_icedid.yar
neo23x0-crime-kasper-oct17	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_kasper_oct17.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_kasper_oct17.yar
neo23x0-crime-kins-dropper	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_kins_dropper.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_kins_dropper.yar
neo23x0-crime-kr-malware	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_kr_malware.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_kr_malware.yar
neo23x0-crime-kraken-bot1	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_kraken_bot1.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_kraken_bot1.yar
neo23x0-crime-kriskynote	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_kriskynote.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_kriskynote.yar
neo23x0-crime-locky	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_locky.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_locky.yar
neo23x0-crime-loki-bot	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_loki_bot.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_loki_bot.yar
neo23x0-crime-mal-grandcrab	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_mal_grandcrab.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_mal_grandcrab.yar
neo23x0-crime-mal-nitol	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_mal_nitol.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_mal_nitol.yar
neo23x0-crime-mal-ransom-wadharma	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_mal_ransom_wadharma.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_mal_ransom_wadharma.yar
neo23x0-crime-malumpos	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_malumpos.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_malumpos.yar
neo23x0-crime-malware-generic	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_malware_generic.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_malware_generic.yar
neo23x0-crime-malware-set-oct16	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_malware_set_oct16.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_malware_set_oct16.yar
neo23x0-crime-maze-ransomware	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_maze_ransomware.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_maze_ransomware.yar
neo23x0-crime-mikey-trojan	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_mikey_trojan.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_mikey_trojan.yar
neo23x0-crime-mirai	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_mirai.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_mirai.yar
neo23x0-crime-mywscript-dropper	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_mywscript_dropper.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_mywscript_dropper.yar
neo23x0-crime-nansh0u	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_nansh0u.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_nansh0u.yar
neo23x0-crime-nkminer	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_nkminer.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_nkminer.yar
neo23x0-crime-nopetya-jun17	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_nopetya_jun17.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_nopetya_jun17.yar
neo23x0-crime-ole-loadswf-cve-2018-4878	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_ole_loadswf_cve_2018_4878.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_ole_loadswf_cve_2018_4878.yar
neo23x0-crime-parallax-rat	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_parallax_rat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_parallax_rat.yar
neo23x0-crime-phish-gina-dec15	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_phish_gina_dec15.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_phish_gina_dec15.yar
neo23x0-crime-ransom-conti	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_ransom_conti.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_ransom_conti.yar
neo23x0-crime-ransom-darkside	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_ransom_darkside.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_ransom_darkside.yar
neo23x0-crime-ransom-generic	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_ransom_generic.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_ransom_generic.yar
neo23x0-crime-ransom-germanwiper	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_ransom_germanwiper.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_ransom_germanwiper.yar
neo23x0-crime-ransom-lockergoga	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_ransom_lockergoga.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_ransom_lockergoga.yar
neo23x0-crime-ransom-prolock	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_ransom_prolock.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_ransom_prolock.yar
neo23x0-crime-ransom-ragna-locker	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_ransom_ragna_locker.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_ransom_ragna_locker.yar
neo23x0-crime-ransom-revil	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_ransom_revil.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_ransom_revil.yar
neo23x0-crime-ransom-robinhood	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_ransom_robinhood.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_ransom_robinhood.yar
neo23x0-crime-ransom-stealbit-lockbit	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_ransom_stealbit_lockbit.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_ransom_stealbit_lockbit.yar
neo23x0-crime-rat-parallax	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_rat_parallax.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_rat_parallax.yar
neo23x0-crime-revil-general	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_revil_general.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_revil_general.yar
neo23x0-crime-rombertik-carbongrabber	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_rombertik_carbongrabber.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_rombertik_carbongrabber.yar
neo23x0-crime-ryuk-ransomware	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_ryuk_ransomware.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_ryuk_ransomware.yar
neo23x0-crime-shifu-trojan	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_shifu_trojan.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_shifu_trojan.yar
neo23x0-crime-snarasite	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_snarasite.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_snarasite.yar
neo23x0-crime-socgholish	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_socgholish.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_socgholish.yar
neo23x0-crime-teledoor	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_teledoor.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_teledoor.yar
neo23x0-crime-trickbot	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_trickbot.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_trickbot.yar
neo23x0-crime-upatre-oct15	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_upatre_oct15.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_upatre_oct15.yar
neo23x0-crime-wannacry	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_wannacry.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_wannacry.yar
neo23x0-crime-wsh-rat	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_wsh_rat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_wsh_rat.yar
neo23x0-crime-xbash	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_xbash.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_xbash.yar
neo23x0-crime-zeus-panda	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_zeus_panda.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_zeus_panda.yar
neo23x0-crime-zloader-maldocs	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_zloader_maldocs.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_zloader_maldocs.yar
neo23x0-expl-adselfservice-cve-2021-40539	Florian Roth (Neo23x0)	TRUE	neo23x0/expl_adselfservice_cve_2021_40539.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/expl_adselfservice_cve_2021_40539.yar
neo23x0-expl-cve-2021-1647	Florian Roth (Neo23x0)	TRUE	neo23x0/expl_cve_2021_1647.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/expl_cve_2021_1647.yar
neo23x0-expl-cve-2021-26084-confluence-log	Florian Roth (Neo23x0)	TRUE	neo23x0/expl_cve_2021_26084_confluence_log.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/expl_cve_2021_26084_confluence_log.yar
neo23x0-expl-cve-2021-40444	Florian Roth (Neo23x0)	TRUE	neo23x0/expl_cve_2021_40444.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/expl_cve_2021_40444.yar
neo23x0-expl-log4j-cve-2021-44228	Florian Roth (Neo23x0)	TRUE	neo23x0/expl_log4j_cve_2021_44228.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/expl_log4j_cve_2021_44228.yar
neo23x0-expl-proxyshell	Florian Roth (Neo23x0)	TRUE	neo23x0/expl_proxyshell.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/expl_proxyshell.yar
neo23x0-exploit-cve-2014-4076	Florian Roth (Neo23x0)	TRUE	neo23x0/exploit_cve_2014_4076.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/exploit_cve_2014_4076.yar
neo23x0-exploit-cve-2015-1674	Florian Roth (Neo23x0)	TRUE	neo23x0/exploit_cve_2015_1674.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/exploit_cve_2015_1674.yar
neo23x0-exploit-cve-2015-1701	Florian Roth (Neo23x0)	TRUE	neo23x0/exploit_cve_2015_1701.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/exploit_cve_2015_1701.yar
neo23x0-exploit-cve-2015-2426	Florian Roth (Neo23x0)	TRUE	neo23x0/exploit_cve_2015_2426.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/exploit_cve_2015_2426.yar
neo23x0-exploit-cve-2015-2545	Florian Roth (Neo23x0)	TRUE	neo23x0/exploit_cve_2015_2545.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/exploit_cve_2015_2545.yar
neo23x0-exploit-cve-2015-5119	Florian Roth (Neo23x0)	TRUE	neo23x0/exploit_cve_2015_5119.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/exploit_cve_2015_5119.yar
neo23x0-exploit-cve-2017-8759	Florian Roth (Neo23x0)	TRUE	neo23x0/exploit_cve_2017_8759.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/exploit_cve_2017_8759.yar
neo23x0-exploit-cve-2017-9800	Florian Roth (Neo23x0)	TRUE	neo23x0/exploit_cve_2017_9800.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/exploit_cve_2017_9800.yar
neo23x0-exploit-cve-2017-11882	Florian Roth (Neo23x0)	TRUE	neo23x0/exploit_cve_2017_11882.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/exploit_cve_2017_11882.yar
neo23x0-exploit-cve-2018-0802	Florian Roth (Neo23x0)	TRUE	neo23x0/exploit_cve_2018_0802.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/exploit_cve_2018_0802.yar
neo23x0-exploit-cve-2018-16858	Florian Roth (Neo23x0)	TRUE	neo23x0/exploit_cve_2018_16858.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/exploit_cve_2018_16858.yar
neo23x0-exploit-cve-2021-31166	Florian Roth (Neo23x0)	TRUE	neo23x0/exploit_cve_2021_31166.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/exploit_cve_2021_31166.yar
neo23x0-exploit-cve-2021-33766-proxytoken	Florian Roth (Neo23x0)	TRUE	neo23x0/exploit_cve_2021_33766_proxytoken.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/exploit_cve_2021_33766_proxytoken.yar
neo23x0-exploit-f5-bigip-cve-2021-22986-log	Florian Roth (Neo23x0)	TRUE	neo23x0/exploit_f5_bigip_cve_2021_22986_log.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/exploit_f5_bigip_cve_2021_22986_log.yar
neo23x0-exploit-gitlab-cve-2021-22205	Florian Roth (Neo23x0)	TRUE	neo23x0/exploit_gitlab_cve_2021_22205.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/exploit_gitlab_cve_2021_22205.yar
neo23x0-exploit-rtf-ole2link	Florian Roth (Neo23x0)	TRUE	neo23x0/exploit_rtf_ole2link.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/exploit_rtf_ole2link.yar
neo23x0-exploit-shitrix	Florian Roth (Neo23x0)	TRUE	neo23x0/exploit_shitrix.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/exploit_shitrix.yar
neo23x0-exploit-tlb-scripts	Florian Roth (Neo23x0)	TRUE	neo23x0/exploit_tlb_scripts.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/exploit_tlb_scripts.yar
neo23x0-exploit-uac-elevators	Florian Roth (Neo23x0)	TRUE	neo23x0/exploit_uac_elevators.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/exploit_uac_elevators.yar
neo23x0-gen-ace-with-exe	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_ace_with_exe.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_ace_with_exe.yar
neo23x0-gen-anomalies-keyword-combos	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_anomalies_keyword_combos.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_anomalies_keyword_combos.yar
neo23x0-gen-armitage	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_armitage.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_armitage.yar
neo23x0-gen-autocad-lsp-malware	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_autocad_lsp_malware.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_autocad_lsp_malware.yar
neo23x0-gen-b374k-extra	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_b374k_extra.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_b374k_extra.yar
neo23x0-gen-bad-pdf	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_bad_pdf.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_bad_pdf.yar
neo23x0-gen-case-anomalies	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_case_anomalies.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_case_anomalies.yar
neo23x0-gen-cert-payloads	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_cert_payloads.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_cert_payloads.yar
neo23x0-gen-chaos-payload	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_chaos_payload.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_chaos_payload.yar
neo23x0-gen-cmd-script-obfuscated	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_cmd_script_obfuscated.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_cmd_script_obfuscated.yar
neo23x0-gen-cn-hacktool-scripts	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_cn_hacktool_scripts.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_cn_hacktool_scripts.yar
neo23x0-gen-cn-hacktools	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_cn_hacktools.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_cn_hacktools.yar
neo23x0-gen-cn-webshells	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_cn_webshells.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_cn_webshells.yar
neo23x0-gen-cobaltstrike-by-avast	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_cobaltstrike_by_avast.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_cobaltstrike_by_avast.yar
neo23x0-gen-crime-bitpaymer	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_crime_bitpaymer.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_crime_bitpaymer.yar
neo23x0-gen-crimson-rat	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_crimson_rat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_crimson_rat.yar
neo23x0-gen-crunchrat	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_crunchrat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_crunchrat.yar
neo23x0-gen-dde-in-office-docs	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_dde_in_office_docs.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_dde_in_office_docs.yar
neo23x0-gen-deviceguard-evasion	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_deviceguard_evasion.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_deviceguard_evasion.yar
neo23x0-gen-dropper-pdb	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_dropper_pdb.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_dropper_pdb.yar
neo23x0-gen-elf-file-anomalies	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_elf_file_anomalies.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_elf_file_anomalies.yar
neo23x0-gen-empire	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_empire.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_empire.yar
neo23x0-gen-enigma-protector	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_enigma_protector.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_enigma_protector.yar
neo23x0-gen-event-mute-hook	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_event_mute_hook.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_event_mute_hook.yar
neo23x0-gen-excel-auto-open-evasion	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_excel_auto_open_evasion.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_excel_auto_open_evasion.yar
neo23x0-gen-excel-xll-addin-suspicious	Florian Roth (Neo23x0)	TRUE	neo23x0/gen_excel_xll_addin_suspicious.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/gen_excel_xll_addin_suspicious.yar
